eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIN10132,LCAIN10132-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.0146,8.1522,45.276423300067144,4,"UL RBLER: recent=0.87, baseline=0.67, change=29.71% | (HU)CEU Cell Uplink Average Throughput: recent=1.42, baseline=1.84, change=22.80% | (HU) UL IBLER(%): recent=8.05, baseline=6.63, change=21.31% | (HU) PUSCH MCS: recent=17.84, baseline=21.31, change=16.29%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check uplink SINR, interference, and power control."
LCAIN10753,LCAIN10753-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.645575,6.42525,44.634525880168894,3,"(HU) UL IBLER(%): recent=10.60, baseline=6.36, change=66.76% | 6.6-14 km: recent=1.50, baseline=1.00, change=50.00% | (HU) PUSCH MCS: recent=18.11, baseline=23.22, change=22.01%",High UL Retransmission,(HU) UL IBLER(%),UL IBLER increased while UL throughput degraded.,"Check UL BLER, interference, PUSCH MCS, and UE power.","Check UL BLER, interference, PUSCH MCS, and UE power. | Check UL path loss and power headroom. | Check uplink SINR, interference, and power control."
LCAIN13989,LCAIN13989-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.3245000000000005,7.5173749999999995,42.896665693309075,1,"(HU)CEU Cell Uplink Average Throughput: recent=1.67, baseline=2.41, change=30.57%",UL CEU Impact,(HU)CEU Cell Uplink Average Throughput,Cell edge UL throughput impacting overall.,Check UL CEU scheduling.,Check UL CEU scheduling.
LCAIN10588,LCAIN10588-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.25925,6.665525,41.2741918760741,1,"UL RBLER: recent=0.64, baseline=0.50, change=27.53%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN13992,LCAIN13992-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.969675,4.602,40.65941340096213,3,"L.Traffic.ActiveUser.UL.Avg: recent=0.04, baseline=0.01, change=212.35% | UL RBLER: recent=0.34, baseline=0.22, change=59.18% | (HU)UL PRB Utilization(%): recent=6.61, baseline=5.49, change=20.26%",High UL User Load,L.Traffic.ActiveUser.UL.Avg,UL active users increased while UL throughput decreased.,"Check uplink scheduling, congestion, and load distribution.","Check uplink scheduling, congestion, and load distribution. | Check UL coverage, interference, and UE power limitation. | Check UL load, UL scheduler, and uplink capacity."
LCAIN12864,LCAIN12864-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.5541,4.3756,40.62010694036767,4,"UL RBLER: recent=0.97, baseline=0.71, change=36.05% | (HU) UL IBLER(%): recent=10.88, baseline=8.68, change=25.36% | L.Traffic.ActiveUser.UL.Avg: recent=0.14, baseline=0.11, change=29.38% | (HU) PUSCH MCS: recent=18.33, baseline=21.76, change=15.75%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check uplink scheduling, congestion, and load distribution. | Check uplink SINR, interference, and power control."
LCAIN12896,LCAIN12896-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.011825,5.9721,36.81817055847696,1,"UL RBLER: recent=1.12, baseline=0.46, change=142.76%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN10512_Site_512,LCAIN10512-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.242975,3.5081249999999997,36.630285304773906,2,"UL RBLER: recent=1.14, baseline=0.65, change=75.41% | (HU) UL IBLER(%): recent=10.88, baseline=8.25, change=31.92%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN12262,LCAIN12262-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.9106,2.7424,33.50599015689477,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10371,LCAIN10371-2,2,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,7.6927,11.61555,33.23856905092498,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN12873,LCAIN12873-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.722375,3.9377750000000002,32.03190718624529,1,"UL RBLER: recent=0.27, baseline=0.18, change=51.33%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN12251,LCAIN12251-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.7849000000000004,4.618025,31.782804378460256,5,"UL RBLER: recent=2.74, baseline=1.80, change=52.01% | (HU) UL IBLER(%): recent=15.57, baseline=11.12, change=40.02% | (HU)CEU Cell Uplink Average Throughput: recent=1.38, baseline=1.89, change=26.85% | L.Traffic.ActiveUser.UL.Avg: recent=0.08, baseline=0.06, change=40.26% | (HU) PUSCH MCS: recent=17.16, baseline=20.69, change=17.05%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check UL CEU scheduling. | Check uplink scheduling, congestion, and load distribution. | Check uplink SINR, interference, and power control."
LCAIN11982,LCAIN11982-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.76175,3.98865,31.68883324833146,1,"UL RBLER: recent=0.73, baseline=0.50, change=47.66%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN10104_Site_149,LCAIN10104-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,5.963000000000001,9.160225,31.217983437732144,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10692,LCAIN10692-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,5.2432,7.223825,31.074283050137318,1,"(HU)CEU Cell Uplink Average Throughput: recent=2.32, baseline=3.67, change=36.62%",UL CEU Impact,(HU)CEU Cell Uplink Average Throughput,Cell edge UL throughput impacting overall.,Check UL CEU scheduling.,Check UL CEU scheduling.
LCAIN10444,LCAIN10444-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.19135,6.060875,29.506349700890976,3,"L.Traffic.ActiveUser.UL.Avg: recent=0.28, baseline=0.03, change=812.75% | (HU)UL PRB Utilization(%): recent=18.13, baseline=7.16, change=153.17% | (HU)CEU Cell Uplink Average Throughput: recent=2.17, baseline=3.54, change=38.67%",High UL User Load,L.Traffic.ActiveUser.UL.Avg,UL active users increased while UL throughput decreased.,"Check uplink scheduling, congestion, and load distribution.","Check uplink scheduling, congestion, and load distribution. | Check UL load, UL scheduler, and uplink capacity. | Check UL CEU scheduling."
LCAIN11826,LCAIN11826-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.157375,4.5596,28.476106857710302,3,"UL RBLER: recent=1.16, baseline=0.78, change=48.86% | (HU)UL PRB Utilization(%): recent=28.16, baseline=19.63, change=43.41% | (HU)CEU Cell Uplink Average Throughput: recent=1.57, baseline=2.04, change=23.16%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL load, UL scheduler, and uplink capacity. | Check UL CEU scheduling."
LCAIN15458,LCAIN15458-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.6534750000000003,3.6392749999999996,28.007826166668615,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN11837,LCAIN11837-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.1022749999999997,2.83515,26.500360579732202,2,"UL RBLER: recent=4.46, baseline=2.61, change=70.75% | (HU)CEU Cell Uplink Average Throughput: recent=0.74, baseline=0.94, change=21.41%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling."
LCAIN10989,LCAIN10989-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,6.2669999999999995,8.194700000000001,26.131588460600852,1,"UL RBLER: recent=1.20, baseline=0.97, change=23.70%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN12265,LCAIN12265-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.47155,3.2971500000000002,25.717530729805084,1,"(HU)CEU Cell Uplink Average Throughput: recent=0.90, baseline=1.49, change=39.96%",UL CEU Impact,(HU)CEU Cell Uplink Average Throughput,Cell edge UL throughput impacting overall.,Check UL CEU scheduling.,Check UL CEU scheduling.
LCAIN12226,LCAIN12226-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.3942249999999996,4.621449999999999,24.921422274277592,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10737,LCAIN10737-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.6534500000000003,4.46765,23.173052879803887,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN14000,LCAIN14000-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,4.890525,6.343325,23.147882234270387,2,"UL RBLER: recent=0.13, baseline=0.06, change=110.77% | (HU) UL IBLER(%): recent=3.57, baseline=2.72, change=31.38%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN12570,LCAIN12570-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.752325,4.705550000000001,22.295029885745514,2,"6.6-14 km: recent=1.25, baseline=0.50, change=150.00% | (HU)CEU Cell Uplink Average Throughput: recent=2.50, baseline=3.65, change=31.44%",UL Distance Impact,6.6-14 km,Distant UL users impacting throughput.,Check UL path loss and power headroom.,Check UL path loss and power headroom. | Check UL CEU scheduling.
LCAIN12899,LCAIN12899-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.34305,1.7009750000000001,21.95489406476022,2,"UL RBLER: recent=2.95, baseline=2.29, change=28.81% | (HU)CEU Cell Uplink Average Throughput: recent=0.67, baseline=0.86, change=22.03%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling."
LCAIN12929,LCAIN12929-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.416375,3.1117749999999997,20.73402483350371,3,"6.6-14 km: recent=1.00, baseline=0.25, change=300.00% | UL RBLER: recent=1.61, baseline=1.11, change=45.24% | (HU) UL IBLER(%): recent=15.57, baseline=12.63, change=23.29%",UL Distance Impact,6.6-14 km,Distant UL users impacting throughput.,Check UL path loss and power headroom.,"Check UL path loss and power headroom. | Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN10806,LCAIN10806-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,3.486725,4.450375,20.391244185593067,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10370,LCAIN10370-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.74075,0.1967,392.2959759356563,7,"RRC Connection Drop Rate%: recent=0.29, baseline=0.07, change=327.98% | (HU) RRC Reestablish Ratio(%): recent=16.43, baseline=4.22, change=289.54% | L.E-RAB.AbnormRel.Radio: recent=3.25, baseline=1.25, change=160.00% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=2.50, baseline=1.00, change=150.00% | L.E-RAB.AbnormRel: recent=3.25, baseline=1.50, change=116.67%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check radio link failures and re-establishment triggers. | Check coverage, interference, CQI, BLER, and antenna settings. | Check uplink coverage, UL interference, UE power, and timing advance. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10512_Site_512,LCAIN10512-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.2779500000000001,0.3741,319.2003322914991,10,"L.E-RAB.AbnormRel.Radio.SRBReset: recent=3.25, baseline=0.25, change=1200.00% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=1.75, baseline=0.25, change=600.00% | L.E-RAB.AbnormRel.MME: recent=79.25, baseline=12.75, change=521.57% | (HU) RRC Reestablish Ratio(%): recent=1.15, baseline=0.20, change=464.69% | L.E-RAB.AbnormRel: recent=13.50, baseline=3.75, change=260.00%",SRB Reset,L.E-RAB.AbnormRel.Radio.SRBReset,SRB reset drops increased.,Check signaling radio bearer issues.,"Check signaling radio bearer issues. | Check DRB integrity and radio link. | Check core network, MME, S1 signaling, and S1 reset counters. | Check radio link failures and re-establishment triggers. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10986,LCAIN10986-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.4638,0.6895749999999999,125.99599563181002,10,"RRC Reestablish Failures(times): recent=52.75, baseline=4.75, change=1010.53% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=35.00, baseline=4.50, change=677.78% | L.RRC.ReEstFail.Rej: recent=52.50, baseline=4.75, change=1005.26% | (HU) RRC Reestablish Ratio(%): recent=3.05, baseline=0.62, change=390.43% | L.E-RAB.AbnormRel: recent=49.00, baseline=15.50, change=216.13%",Re-establishment Failures,RRC Reestablish Failures(times),RRC re-establishment failures increased.,Check coverage and RLF causes.,"Check coverage and RLF causes. | Check uplink coverage, UL interference, UE power, and timing advance. | Check network admission and context. | Check radio link failures and re-establishment triggers. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN12930,LCAIN12930-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.37127499999999997,0.21025,120.2758991126766,2,"RRC Connection Drop Rate%: recent=0.25, baseline=0.12, change=106.44% | L.E-RAB.AbnormRel.MME: recent=13.75, baseline=7.50, change=83.33%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN12692,LCAIN12692-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.771125,0.385525,106.9754042331329,8,"RRC Connection Drop Rate%: recent=0.60, baseline=0.29, change=103.89% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=14.00, baseline=6.75, change=107.41% | L.E-RAB.AbnormRel.Radio.UuNoReply: recent=0.50, baseline=0.25, change=100.00% | L.E-RAB.AbnormRel: recent=25.25, baseline=14.75, change=71.19% | L.E-RAB.AbnormRel.Radio: recent=25.25, baseline=14.75, change=71.19%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check signaling radio bearer issues. | Check coverage holes, interference, and radio link quality. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings."
LCAIN10692,LCAIN10692-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.6421000000000001,0.7317,101.77917107631802,9,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=1.00, baseline=0.25, change=300.00% | L.E-RAB.AbnormRel.MME: recent=78.25, baseline=21.00, change=272.62% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=11.75, baseline=4.50, change=161.11% | L.E-RAB.AbnormRel: recent=19.75, baseline=8.50, change=132.35% | L.E-RAB.AbnormRel.Radio: recent=19.75, baseline=8.50, change=132.35%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check core network, MME, S1 signaling, and S1 reset counters. | Check uplink coverage, UL interference, UE power, and timing advance. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings."
LCAIN13988,LCAIN13988-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.43489999999999995,0.225625,97.23449136734035,10,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=24.75, baseline=9.00, change=175.00% | L.E-RAB.AbnormRel.Radio: recent=42.50, baseline=19.75, change=115.19% | L.E-RAB.AbnormRel: recent=43.00, baseline=20.75, change=107.23% | RRC Connection Drop Rate%: recent=0.28, baseline=0.16, change=78.85% | L.E-RAB.AbnormRel.MME: recent=44.50, baseline=25.00, change=78.00%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10581,LCAIN10581-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.61515,0.36797500000000005,87.94143341597072,3,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=0.50, baseline=0.25, change=100.00% | RRC Connection Drop Rate%: recent=0.28, baseline=0.19, change=44.28% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=3.00, baseline=2.00, change=50.00%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check DRB integrity and radio link."
ICAIN12708,ICAIN12708-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.243025,0.13067499999999999,87.38128305235045,8,"RRC Connection Drop Rate%: recent=0.17, baseline=0.05, change=235.07% | L.E-RAB.AbnormRel: recent=5.50, baseline=2.50, change=120.00% | L.E-RAB.AbnormRel.Radio: recent=5.50, baseline=2.50, change=120.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=3.75, baseline=1.50, change=150.00% | L.E-RAB.AbnormRel.Radio.UuNoReply: recent=1.00, baseline=0.50, change=100.00%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check signaling radio bearer issues. | Check coverage holes, interference, and radio link quality."
LCAIN12581,LCAIN12581-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.414825,0.22385,79.91850594227503,11,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=3.00, baseline=0.25, change=1100.00% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=16.50, baseline=5.25, change=214.29% | L.E-RAB.AbnormRel.MME: recent=111.50, baseline=46.50, change=139.78% | L.E-RAB.AbnormRel.Radio: recent=59.50, baseline=29.00, change=105.17% | L.E-RAB.AbnormRel: recent=59.50, baseline=29.25, change=103.42%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check DRB integrity and radio link. | Check core network, MME, S1 signaling, and S1 reset counters. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIE10001,LCAIE10001-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,2.309025,1.3275,78.58170261900038,6,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=6.00, baseline=0.75, change=700.00% | (HU) RRC Reestablish Ratio(%): recent=5.01, baseline=2.87, change=74.31% | RRC Connection Drop Rate%: recent=0.47, baseline=0.34, change=40.90% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=0.75, baseline=0.50, change=50.00% | RRC Reestablish Failures(times): recent=20.75, baseline=15.50, change=33.87%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check radio link failures and re-establishment triggers. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check DRB integrity and radio link. | Check coverage and RLF causes."
LCAIN12838,LCAIN12838-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,1.957525,1.211025,73.72750455487633,3,"(HU) RRC Reestablish Ratio(%): recent=9.05, baseline=2.00, change=352.79% | RRC Connection Drop Rate%: recent=0.35, baseline=0.20, change=75.53% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=12.00, baseline=9.25, change=29.73%",High Re-establishment,(HU) RRC Reestablish Ratio(%),RRC re-establishment ratio increased.,Check radio link failures and re-establishment triggers.,"Check radio link failures and re-establishment triggers. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check uplink coverage, UL interference, UE power, and timing advance."
LCAIN10113_Tagmoa5,LCAIN10113-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.688325,0.37540000000000007,73.56742707812965,6,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=13.75, baseline=6.25, change=120.00% | RRC Connection Drop Rate%: recent=0.55, baseline=0.33, change=68.64% | L.E-RAB.AbnormRel: recent=24.00, baseline=17.25, change=39.13% | L.E-RAB.AbnormRel.Radio: recent=23.75, baseline=17.25, change=37.68% | L.E-RAB.AbnormRel.MME: recent=18.00, baseline=13.50, change=33.33%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10582,LCAIN10582-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-15 to 2026-05-18,2026-05-08 to 2026-05-11,0.9627249999999998,0.5557,73.32818325541669,1,"(HU) RRC Reestablish Ratio(%): recent=2.52, baseline=0.50, change=402.81%",High Re-establishment,(HU) RRC Reestablish Ratio(%),RRC re-establishment ratio increased.,Check radio link failures and re-establishment triggers.,Check radio link failures and re-establishment triggers.
