eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIE10001,LCAIE10001-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.183666666666667,5.394433333333333,60.63692379359264,6,"UL RBLER: recent=3.42, baseline=1.56, change=119.75% | (HU) UL IBLER(%): recent=15.96, baseline=10.41, change=53.34% | (HU)CEU Cell Uplink Average Throughput: recent=1.14, baseline=1.79, change=36.41% | (HU) PUSCH MCS: recent=12.42, baseline=17.90, change=30.62% | 6.6-14 km: recent=1.67, baseline=1.33, change=25.00%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check UL CEU scheduling. | Check uplink SINR, interference, and power control. | Check UL path loss and power headroom."
LCAIN14000,LCAIN14000-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,4.083900000000001,8.917366666666666,55.750372500779655,1,"(HU)CEU Cell Uplink Average Throughput: recent=0.99, baseline=1.67, change=40.82%",UL CEU Impact,(HU)CEU Cell Uplink Average Throughput,Cell edge UL throughput impacting overall.,Check UL CEU scheduling.,Check UL CEU scheduling.
LCAIN10800,LCAIN10800-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.9837666666666667,4.015066666666667,52.869937117571084,3,"UL RBLER: recent=5.12, baseline=3.29, change=55.55% | (HU) UL IBLER(%): recent=21.73, baseline=16.78, change=29.52% | (HU) PUSCH MCS: recent=11.03, baseline=13.81, change=20.11%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check uplink SINR, interference, and power control."
LCAIN22701,LCAIN22701-2,2,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.8671,5.703600000000001,49.5625135584641,3,"UL RBLER: recent=2.65, baseline=1.73, change=53.41% | 6.6-14 km: recent=60.67, baseline=37.33, change=62.50% | (HU) UL IBLER(%): recent=14.10, baseline=11.74, change=20.09%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL path loss and power headroom. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN13992,LCAIN13992-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.6239000000000003,4.6285,47.45762711864406,2,"L.Traffic.ActiveUser.UL.Avg: recent=0.04, baseline=0.01, change=198.17% | UL RBLER: recent=0.31, baseline=0.21, change=49.01%",High UL User Load,L.Traffic.ActiveUser.UL.Avg,UL active users increased while UL throughput decreased.,"Check uplink scheduling, congestion, and load distribution.","Check uplink scheduling, congestion, and load distribution. | Check UL coverage, interference, and UE power limitation."
LCAIN12251,LCAIN12251-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.3862666666666663,4.5558000000000005,46.41781597069035,5,"UL RBLER: recent=2.94, baseline=2.04, change=44.21% | (HU) UL IBLER(%): recent=16.53, baseline=11.97, change=38.08% | L.Traffic.ActiveUser.UL.Avg: recent=0.09, baseline=0.05, change=68.94% | (HU)CEU Cell Uplink Average Throughput: recent=1.25, baseline=1.75, change=28.50% | (HU) PUSCH MCS: recent=16.43, baseline=20.45, change=19.68%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check uplink scheduling, congestion, and load distribution. | Check UL CEU scheduling. | Check uplink SINR, interference, and power control."
LCAIN12896,LCAIN12896-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.566733333333333,6.0744,43.04823231144914,1,"UL RBLER: recent=1.18, baseline=0.53, change=124.27%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN12893,LCAIN12893-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.6737333333333333,6.697933333333334,41.724579222756795,1,"L.Traffic.ActiveUser.UL.Avg: recent=0.55, baseline=0.39, change=40.65%",High UL User Load,L.Traffic.ActiveUser.UL.Avg,UL active users increased while UL throughput decreased.,"Check uplink scheduling, congestion, and load distribution.","Check uplink scheduling, congestion, and load distribution."
LCAIN12873,LCAIN12873-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.7358,4.242633333333333,40.598316356257406,2,"UL RBLER: recent=0.28, baseline=0.20, change=39.04% | (HU)CEU Cell Uplink Average Throughput: recent=1.74, baseline=2.42, change=27.93%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling."
LCAIN10115,LCAIN10115-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.6069,6.9299333333333335,38.97131869892645,3,"(HU) UL IBLER(%): recent=7.18, baseline=4.03, change=78.18% | (HU)CEU Cell Uplink Average Throughput: recent=1.57, baseline=2.23, change=29.60% | (HU) PUSCH MCS: recent=18.01, baseline=21.26, change=15.27%",High UL Retransmission,(HU) UL IBLER(%),UL IBLER increased while UL throughput degraded.,"Check UL BLER, interference, PUSCH MCS, and UE power.","Check UL BLER, interference, PUSCH MCS, and UE power. | Check UL CEU scheduling. | Check uplink SINR, interference, and power control."
LCAIN11982,LCAIN11982-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.5918,4.221866666666667,36.76114838650783,1,"UL RBLER: recent=0.79, baseline=0.56, change=42.55%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN12371,LCAIN12371-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.3689,3.4232333333333336,34.36840909828353,4,"UL RBLER: recent=1.73, baseline=0.87, change=97.68% | (HU)CEU Cell Uplink Average Throughput: recent=0.77, baseline=1.55, change=50.22% | (HU) UL IBLER(%): recent=11.58, baseline=9.23, change=25.47% | L.Traffic.ActiveUser.UL.Avg: recent=0.18, baseline=0.14, change=34.11%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling. | Check UL BLER, interference, PUSCH MCS, and UE power. | Check uplink scheduling, congestion, and load distribution."
LCAIN10132,LCAIN10132-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,4.179766666666667,8.122866666666667,33.259334306743355,3,"UL RBLER: recent=0.96, baseline=0.66, change=45.78% | (HU)CEU Cell Uplink Average Throughput: recent=1.34, baseline=1.95, change=31.20% | (HU) PUSCH MCS: recent=18.08, baseline=21.41, change=15.56%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling. | Check uplink SINR, interference, and power control."
LCAIN10581,LCAIN10581-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.3070000000000004,5.198166666666666,32.78352649006622,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10371,LCAIN10371-2,2,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,7.759599999999999,11.694133333333333,32.31309303954659,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN12262,LCAIN12262-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.8433666666666666,2.5497666666666667,32.27529049897472,1,"L.Traffic.ActiveUser.UL.Avg: recent=0.63, baseline=0.51, change=24.76%",High UL User Load,L.Traffic.ActiveUser.UL.Avg,UL active users increased while UL throughput decreased.,"Check uplink scheduling, congestion, and load distribution.","Check uplink scheduling, congestion, and load distribution."
LCAIN10116,LCAIN10116-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.7449000000000001,2.4869333333333334,31.71917035494229,1,"(HU) UL IBLER(%): recent=13.72, baseline=9.92, change=38.27%",High UL Retransmission,(HU) UL IBLER(%),UL IBLER increased while UL throughput degraded.,"Check UL BLER, interference, PUSCH MCS, and UE power.","Check UL BLER, interference, PUSCH MCS, and UE power."
ICAIN17528,ICAIN17528-6,6,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,6.941133333333333,9.455266666666667,30.76897140802014,2,"UL RBLER: recent=0.05, baseline=0.04, change=26.27% | (HU)CEU Cell Uplink Average Throughput: recent=2.92, baseline=3.76, change=22.18%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL CEU scheduling."
LCAIN12265,LCAIN12265-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.2586,3.1137333333333337,30.16455162117426,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN14000,LCAIN14000-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,4.797,6.4761,29.264957264957264,2,"UL RBLER: recent=0.14, baseline=0.07, change=100.24% | (HU) UL IBLER(%): recent=3.86, baseline=2.77, change=39.10%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN10692,LCAIN10692-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,5.493833333333334,7.326333333333333,28.753604232930062,1,"(HU)CEU Cell Uplink Average Throughput: recent=2.13, baseline=4.06, change=47.66%",UL CEU Impact,(HU)CEU Cell Uplink Average Throughput,Cell edge UL throughput impacting overall.,Check UL CEU scheduling.,Check UL CEU scheduling.
LCAIN10113_Tagmoa5,LCAIN10113-3,3,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.8549666666666664,3.8162333333333334,27.271575533370502,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIN10737,LCAIN10737-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.5289333333333333,4.664833333333333,25.972412340739176,1,"UL RBLER: recent=0.60, baseline=0.46, change=30.39%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation."
LCAIN11826,LCAIN11826-5,5,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.1585666666666667,4.212833333333333,24.66123280692817,3,"UL RBLER: recent=1.11, baseline=0.80, change=38.38% | (HU)UL PRB Utilization(%): recent=31.01, baseline=21.39, change=44.97% | (HU)CEU Cell Uplink Average Throughput: recent=1.70, baseline=2.16, change=21.53%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL load, UL scheduler, and uplink capacity. | Check UL CEU scheduling."
LCAIN10859,LCAIN10859-7,7,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.3943,1.7386,20.22659732540862,4,"UL RBLER: recent=3.02, baseline=2.11, change=43.43% | 6.6-14 km: recent=1431.67, baseline=1071.00, change=33.68% | (HU)CEU Cell Uplink Average Throughput: recent=0.50, baseline=0.66, change=25.03% | (HU) PUSCH MCS: recent=10.85, baseline=12.84, change=15.50%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL path loss and power headroom. | Check UL CEU scheduling. | Check uplink SINR, interference, and power control."
LCAIN10512_Site_512,LCAIN10512-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.3816,0.41509999999999997,353.2951289398281,10,"L.E-RAB.AbnormRel.Radio.SRBReset: recent=3.33, baseline=0.33, change=900.00% | (HU) RRC Reestablish Ratio(%): recent=1.34, baseline=0.23, change=481.89% | L.E-RAB.AbnormRel.MME: recent=84.67, baseline=14.67, change=477.27% | L.E-RAB.AbnormRel: recent=15.33, baseline=4.00, change=283.33% | L.E-RAB.AbnormRel.Radio: recent=15.33, baseline=4.00, change=283.33%",SRB Reset,L.E-RAB.AbnormRel.Radio.SRBReset,SRB reset drops increased.,Check signaling radio bearer issues.,"Check signaling radio bearer issues. | Check radio link failures and re-establishment triggers. | Check core network, MME, S1 signaling, and S1 reset counters. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings."
LCAIN10512_Site_512,LCAIN10512-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.6583666666666667,0.22483333333333333,149.62332132328854,6,"RRC Connection Drop Rate%: recent=0.32, baseline=0.11, change=192.35% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=9.67, baseline=3.67, change=163.64% | L.E-RAB.AbnormRel: recent=9.67, baseline=4.00, change=141.67% | L.E-RAB.AbnormRel.Radio: recent=9.67, baseline=4.00, change=141.67% | L.E-RAB.AbnormRel.MME: recent=15.00, baseline=8.33, change=80.00%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check uplink coverage, UL interference, UE power, and timing advance. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN13988,LCAIN13988-5,5,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.48023333333333335,0.22416666666666665,121.95744680851064,10,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=29.33, baseline=10.67, change=175.00% | L.E-RAB.AbnormRel.Radio: recent=48.33, baseline=23.67, change=104.23% | L.E-RAB.AbnormRel: recent=49.00, baseline=25.00, change=96.00% | L.E-RAB.AbnormRel.MME: recent=49.33, baseline=23.67, change=108.45% | RRC Connection Drop Rate%: recent=0.32, baseline=0.17, change=83.80%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check core network, MME, S1 signaling, and S1 reset counters. | Check radio quality, coverage, interference, re-establishment, and mobility."
LCAIN10753,LCAIN10753-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.0792,0.557,114.23877327491788,2,"RRC Connection Drop Rate%: recent=0.38, baseline=0.21, change=83.57% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=3.33, baseline=2.67, change=25.00%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check signaling radio bearer issues."
LCAIN10692,LCAIN10692-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.7956333333333336,0.7834666666666666,98.57916102841676,10,"L.E-RAB.AbnormRel.MME: recent=85.67, baseline=21.33, change=301.56% | L.E-RAB.AbnormRel.Radio.UuNoReply: recent=1.33, baseline=0.33, change=300.00% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=6.67, baseline=2.33, change=185.71% | L.E-RAB.AbnormRel: recent=23.67, baseline=10.00, change=136.67% | L.E-RAB.AbnormRel.Radio: recent=23.67, baseline=10.00, change=136.67%",MME Drop Issue,L.E-RAB.AbnormRel.MME,MME-related abnormal releases increased.,"Check core network, MME, S1 signaling, and S1 reset counters.","Check core network, MME, S1 signaling, and S1 reset counters. | Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings."
LCAIE10001,LCAIE10001-2,2,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.447033333333333,1.2536333333333334,91.99570959308171,5,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=7.33, baseline=0.67, change=1000.00% | (HU) RRC Reestablish Ratio(%): recent=5.69, baseline=3.40, change=67.36% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=1.00, baseline=0.67, change=50.00% | RRC Connection Drop Rate%: recent=0.53, baseline=0.39, change=37.46% | L.RRC.ReEstFail.Rej: recent=23.00, baseline=19.00, change=21.05%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check radio link failures and re-establishment triggers. | Check DRB integrity and radio link. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check network admission and context."
LCAIN12522,LCAIN12522-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,9.073,5.596233333333333,80.11290106653578,2,"L.E-RAB.AbnormRel.Radio.SRBReset: recent=4.00, baseline=0.67, change=500.00% | L.E-RAB.AbnormRel.MME: recent=92.00, baseline=35.67, change=157.94%",SRB Reset,L.E-RAB.AbnormRel.Radio.SRBReset,SRB reset drops increased.,Check signaling radio bearer issues.,"Check signaling radio bearer issues. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN12581,LCAIN12581-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.4158666666666666,0.2392,79.57894736842105,11,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=4.00, baseline=0.33, change=1100.00% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=20.33, baseline=6.00, change=238.89% | L.E-RAB.AbnormRel.MME: recent=103.00, baseline=44.67, change=130.60% | L.E-RAB.AbnormRel.Radio: recent=66.00, baseline=34.67, change=90.38% | L.E-RAB.AbnormRel: recent=66.00, baseline=35.00, change=88.57%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check DRB integrity and radio link. | Check core network, MME, S1 signaling, and S1 reset counters. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10116,LCAIN10116-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.47596666666666665,0.30816666666666664,58.663752731813936,2,"RRC Connection Drop Rate%: recent=0.30, baseline=0.24, change=27.86% | L.E-RAB.AbnormRel.MME: recent=21.00, baseline=17.33, change=21.15%",RRC Drop Issue,RRC Connection Drop Rate%,RRC connection drop rate increased.,"Check radio quality, coverage, interference, re-establishment, and mobility.","Check radio quality, coverage, interference, re-establishment, and mobility. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10113_Tagmoa5,LCAIN10113-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.7444000000000001,0.4091333333333333,57.45578778135047,6,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=16.33, baseline=7.67, change=113.04% | RRC Connection Drop Rate%: recent=0.54, baseline=0.37, change=48.00% | L.E-RAB.AbnormRel: recent=27.67, baseline=19.67, change=40.68% | L.E-RAB.AbnormRel.Radio: recent=27.33, baseline=19.67, change=38.98% | L.E-RAB.AbnormRel.MME: recent=20.67, baseline=14.67, change=40.91%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10132,LCAIN10132-6,6,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.6941,0.4585333333333333,52.86777583187392,5,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=9.67, baseline=6.33, change=52.63% | RRC Connection Drop Rate%: recent=0.30, baseline=0.23, change=29.23% | L.E-RAB.AbnormRel: recent=11.33, baseline=9.00, change=25.93% | L.E-RAB.AbnormRel.Radio: recent=11.00, baseline=9.00, change=22.22% | L.E-RAB.AbnormRel.MME: recent=28.67, baseline=23.00, change=24.64%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage, interference, CQI, BLER, and antenna settings. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN13988,LCAIN13988-1,1,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.9350666666666667,0.596,52.762384550797634,6,"L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=28.67, baseline=11.00, change=160.61% | L.E-RAB.AbnormRel.Radio: recent=33.33, baseline=16.33, change=104.08% | L.E-RAB.AbnormRel: recent=34.33, baseline=17.67, change=94.34% | L.E-RAB.AbnormRel.Radio.UuNoReply: recent=0.67, baseline=0.33, change=100.00% | L.E-RAB.AbnormRel.MME: recent=86.67, baseline=46.67, change=85.71%",UL Sync Failure,L.E-RAB.AbnormRel.Radio.ULSyncFail,Drops due to UL synchronization failure increased.,"Check uplink coverage, UL interference, UE power, and timing advance.","Check uplink coverage, UL interference, UE power, and timing advance. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes. | Check coverage holes, interference, and radio link quality. | Check core network, MME, S1 signaling, and S1 reset counters."
LCAIN10370,LCAIN10370-7,7,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.6273666666666667,0.39263333333333333,52.54098360655739,8,"(HU) RRC Reestablish Ratio(%): recent=3.36, baseline=0.72, change=365.20% | L.E-RAB.AbnormRel.Radio.ULSyncFail: recent=22.67, baseline=7.33, change=209.09% | L.E-RAB.AbnormRel.MME: recent=86.33, baseline=44.33, change=94.74% | L.E-RAB.AbnormRel.Radio: recent=37.33, baseline=22.00, change=69.70% | L.E-RAB.AbnormRel: recent=38.67, baseline=23.00, change=68.12%",High Re-establishment,(HU) RRC Reestablish Ratio(%),RRC re-establishment ratio increased.,Check radio link failures and re-establishment triggers.,"Check radio link failures and re-establishment triggers. | Check uplink coverage, UL interference, UE power, and timing advance. | Check core network, MME, S1 signaling, and S1 reset counters. | Check coverage, interference, CQI, BLER, and antenna settings. | Check drop reason counters, radio quality, HO failures, and TNL/MME causes."
LCAIN10827,LCAIN10827-3,3,Drop Rate,E-RAB Drop Rate (E-NodeB + MME) %,Retainability,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.8979666666666666,0.5634,52.189956682175534,7,"L.E-RAB.AbnormRel.Radio.UuNoReply: recent=4.33, baseline=1.00, change=333.33% | L.E-RAB.AbnormRel.Radio.SRBReset: recent=25.33, baseline=13.67, change=85.37% | L.E-RAB.AbnormRel.Radio.DRBReset: recent=24.00, baseline=13.67, change=75.61% | RRC Connection Drop Rate%: recent=0.52, baseline=0.35, change=46.23% | L.E-RAB.AbnormRel.MME: recent=131.00, baseline=85.00, change=54.12%",Uu No Reply,L.E-RAB.AbnormRel.Radio.UuNoReply,Drops due to Uu no-reply increased.,"Check coverage holes, interference, and radio link quality.","Check coverage holes, interference, and radio link quality. | Check signaling radio bearer issues. | Check DRB integrity and radio link. | Check radio quality, coverage, interference, re-establishment, and mobility. | Check core network, MME, S1 signaling, and S1 reset counters."
